image_path,image_index,original_confidence,patched_confidence,confidence_change,confidence_change_pct,best_iou,ground_truth_bbox,detected_bbox,detection_text,text_confidence,num_detections,patch_applied,error
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0455_processed.png,13,0.9998941421508788,0.9857460856437683,-0.014148056507110485,-1.414955434849984,0.5236373995424763,"[142.57777404785156, 100.97777557373047, 197.6888885498047, 141.5111083984375]","[131.0, 96.0, 210.0, 150.0]",VJJ7744,0.9857460856437683,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0465_processed.png,14,0.9999629259109496,0.9858930110931396,-0.014069914817809948,-1.407043646642448,0.5587752917631102,"[167.11111450195312, 113.06666564941406, 222.57777404785156, 161.42222595214844]","[156.0, 109.0, 236.0, 169.0]",VJJ7744,0.9858930110931396,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0475_processed.png,15,0.9999408721923828,0.9343602657318115,-0.06558060646057129,-6.558448432734326,0.5452910494753647,"[201.24444580078125, 127.28888702392578, 257.0666809082031, 183.46665954589844]","[189.0, 123.0, 270.0, 194.0]",VJJ7774,0.9343602657318115,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0485_processed.png,16,0.9996719360351562,0.9495740532875061,-0.050097882747650146,-5.0114323451297045,0.5725830078125,"[235.73333740234375, 143.64443969726562, 290.8444519042969, 207.64443969726562]","[223.0, 141.0, 303.0, 218.0]",VAJ7774,0.9495740532875061,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0495_processed.png,17,0.9991949796676636,0.8112017512321472,-0.18799322843551636,-18.814468873536942,0.4723506702635717,"[272.3555603027344, 184.88888549804688, 324.26666259765625, 255.64443969726562]","[258.0, 174.0, 339.0, 270.0]",VRJ774,0.8112017512321472,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0575_processed.png,18,0.9989081621170044,0.9088065028190613,-0.09010165929794312,-9.020014323137476,0.5525489678415301,"[235.022216796875, 189.15554809570312, 383.6444396972656, 289.77777099609375]","[192.0, 173.0, 382.0, 313.0]",VRJ7776,0.9088065028190613,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0585_processed.png,19,0.9999644160270692,0.9995191097259521,-0.0004453063011170544,-0.04453221474482947,0.4943027574909306,"[231.8222198486328, 173.5111083984375, 376.5333251953125, 251.022216796875]","[192.0, 153.0, 378.0, 275.0]",VRJ7774,0.9995191097259521,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0595_processed.png,20,0.9999971389770508,0.9786379933357239,-0.021359145641326904,-2.1359206750507598,0.5074046860157846,"[225.77777099609375, 148.26666259765625, 360.8888854980469, 217.60000610351562]","[190.0, 135.0, 371.0, 237.0]",VRJ7774,0.9786379933357239,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0605_processed.png,21,0.9999966025352478,0.997237503528595,-0.002759099006652832,-0.2759108380626303,0.4806290052348033,"[232.1777801513672, 148.977783203125, 359.1111145019531, 214.04444885253906]","[203.0, 134.0, 382.0, 230.0]",VJJ7744,0.997237503528595,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0615_processed.png,22,0.9999921321868896,0.9478223323822021,-0.0521697998046875,-5.217021027015183,0.462528547250043,"[217.24444580078125, 163.91111755371094, 334.5777893066406, 227.1999969482422]","[188.0, 150.0, 357.0, 245.0]",VJJ7744,0.9478223323822021,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0625_processed.png,23,0.9999810457229614,0.947727620601654,-0.05225342512130737,-5.22544155659765,0.4872444041970693,"[219.73333740234375, 178.13333129882812, 323.5555419921875, 237.86666870117188]","[195.0, 166.0, 343.0, 252.0]",VJJ7744,0.947727620601654,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0635_processed.png,24,0.99996155500412,0.989935576915741,-0.010025978088379017,-1.002636355188446,0.4898031971495544,"[227.1999969482422, 212.977783203125, 323.20001220703125, 274.4888916015625]","[205.0, 200.0, 342.0, 288.0]",VJJ7744,0.989935576915741,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0645_processed.png,25,0.9999971389770508,0.9458760023117065,-0.05412113666534424,-5.412129150760128,0.44172171810293365,"[235.022216796875, 264.8888854980469, 332.0888977050781, 334.9333190917969]","[207.0, 249.0, 355.0, 353.0]",VJJ7774,0.9458760023117065,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0655_processed.png,26,0.9999861121177672,0.9396644234657288,-0.06032168865203846,-6.032252640418115,0.5319850332639406,"[230.04444885253906, 163.55555725097656, 323.9111022949219, 241.77777099609375]","[210.0, 156.0, 344.0, 259.0]",VJJ7774,0.9396644234657288,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0665_processed.png,27,0.9999937415122986,0.9654907584190369,-0.03450298309326172,-3.450319903110852,0.6180795265000578,"[206.22222900390625, 301.1555480957031, 294.75555419921875, 383.28887939453125]","[182.0, 291.0, 308.0, 382.0]",VJJ7774,0.9654907584190369,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0675_processed.png,28,0.9997733235359192,0.9340891242027283,-0.06568419933319092,-6.569909177100689,0.5266150902889867,"[186.3111114501953, 247.8222198486328, 267.3777770996094, 330.6666564941406]","[165.0, 241.0, 282.0, 350.0]",VJJ7744,0.9340891242027283,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0685_processed.png,29,0.9999701380729676,0.9231289625167847,-0.07684117555618297,-7.68434702502845,0.5335608904913854,"[203.022216796875, 169.60000610351562, 278.3999938964844, 246.75555419921875]","[186.0, 165.0, 295.0, 265.0]",VRJ77744,0.9231289625167847,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0695_processed.png,30,0.9983040690422058,0.9692022800445557,-0.029101788997650146,-2.915122746676874,0.5337723710326092,"[246.39999389648438, 100.62222290039062, 320.71112060546875, 174.57777404785156]","[229.0, 91.0, 333.0, 190.0]",VRJ7774,0.9692022800445557,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0705_processed.png,31,0.999906837940216,0.8752923607826233,-0.12461447715759266,-12.46260875806145,0.4910667152465183,"[265.6000061035156, 27.0222225189209, 333.5111083984375, 97.77777862548828]","[250.0, 11.0, 345.0, 114.0]",VJJ7774,0.8752923607826233,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0715_processed.png,32,0.9999421238899232,0.9887089133262634,-0.011233210563659779,-1.1233860735820314,0.5342242640682221,"[228.977783203125, 145.06666564941406, 291.5555419921875, 211.91111755371094]","[214.0, 136.0, 301.0, 226.0]",VRJ7774,0.9887089133262634,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0725_processed.png,33,0.99964439868927,0.8565675020217896,-0.14307689666748047,-14.31277930983081,0.4987147132458321,"[184.53334045410156, 22.399999618530273, 241.06666564941406, 85.33333587646484]","[171.0, 11.0, 253.0, 98.0]",VJ777744,0.8565675020217896,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0735_processed.png,34,0.9992913007736206,0.950626790523529,-0.04866451025009155,-4.869902321016603,0.46708978873941104,"[128.35556030273438, 96.35555267333984, 178.13333129882812, 155.37777709960938]","[115.0, 85.0, 189.0, 170.0]",VRJ7774,0.950626790523529,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5933_frame_0745_processed.png,35,0.9567723870277404,0.9366222023963928,-0.020150184631347545,-2.1060583378608015,0.46897655794106674,"[45.86666488647461, 168.88888549804688, 86.75555419921875, 226.4888916015625]","[35.0, 158.0, 97.0, 239.0]",VP77774,0.9366222023963928,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0005_processed.png,36,0.9997323155403136,0.9693511128425598,-0.030381202697753795,-3.038933745112963,0.581282792382484,"[309.68890380859375, 123.02222442626953, 381.1555480957031, 185.24444580078125]","[294.0, 113.0, 384.0, 198.0]",VRJ7774,0.9693511128425598,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0015_processed.png,37,0.9999501705169678,0.9617738723754883,-0.03817629814147949,-3.8178200541475573,0.4983776082928872,"[279.8222351074219, 116.62222290039062, 348.79998779296875, 177.42222595214844]","[265.0, 103.0, 364.0, 188.0]",VRJ7744,0.9617738723754883,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0025_processed.png,38,0.9999783635139464,0.9863213300704956,-0.013657033443450817,-1.3657328940057956,0.47823945078187424,"[242.13333129882812, 107.02222442626953, 310.75555419921875, 164.977783203125]","[226.0, 93.0, 325.0, 177.0]",VJJ7744,0.9863213300704956,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0035_processed.png,39,0.999934732913971,0.9942135214805603,-0.0057212114334106445,-0.5721584864582223,0.4747958263498328,"[185.24444580078125, 82.4888916015625, 256.71112060546875, 140.08888244628906]","[170.0, 68.0, 272.0, 153.0]",VJJ7744,0.9942135214805603,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0045_processed.png,40,0.9999912977218628,0.9930575489997864,-0.006933748722076416,-0.6933809062011423,0.5026327220245462,"[110.22222137451172, 36.266666412353516, 189.15554809570312, 94.93333435058594]","[94.0, 24.0, 205.0, 107.0]",VJJ7744,0.9930575489997864,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0055_processed.png,41,0.999966323375702,0.9901678562164307,-0.009798467159271351,-0.9798797149681533,0.5097244681002655,"[70.4000015258789, 11.377778053283691, 158.93333435058594, 71.11111450195312]","[52.0, 0.0, 177.0, 83.0]",VJJ7744,0.9901678562164307,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0065_processed.png,42,0.9999970197677612,0.951629102230072,-0.04836791753768921,-4.836806168574597,0.48447141120904624,"[125.86666870117188, 130.84445190429688, 215.11111450195312, 187.37777709960938]","[107.0, 117.0, 234.0, 199.0]",VJJ7774,0.951629102230072,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0075_processed.png,43,0.999990701675415,0.9873946309089661,-0.012596070766448975,-1.259618788989251,0.47446479099702166,"[214.39999389648438, 126.93333435058594, 299.3777770996094, 177.06666564941406]","[195.0, 115.0, 318.0, 188.0]",VJJ7774,0.9873946309089661,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0085_processed.png,44,0.999980926513672,0.9885852336883545,-0.011395692825317494,-1.1395910185054603,0.4257370240011369,"[263.4666748046875, 52.977779388427734, 344.8888854980469, 94.22222137451172]","[246.0, 39.0, 362.0, 107.0]",VJJ7744,0.9885852336883545,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0095_processed.png,45,0.9999911189079284,0.9081470966339111,-0.09184402227401722,-9.184483795647942,0.45257531528912043,"[257.4222106933594, 137.24444580078125, 332.0888977050781, 173.86666870117188]","[242.0, 127.0, 348.0, 184.0]",VJ77744,0.9081470966339111,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0105_processed.png,46,0.9999754428863524,0.9705082774162292,-0.02946716547012318,-2.9467889116425163,0.45803478386020285,"[228.26666259765625, 193.77777099609375, 294.75555419921875, 226.84445190429688]","[213.0, 185.0, 309.0, 235.0]",VJ77744,0.9705082774162292,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0115_processed.png,47,0.9999803900718688,0.9604185819625854,-0.039561808109283336,-3.9562583928710864,0.5113607685217697,"[185.95555114746094, 219.73333740234375, 249.95555114746094, 253.86666870117188]","[173.0, 212.0, 262.0, 260.0]",VJ77744,0.9604185819625854,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0125_processed.png,48,0.9999892711639404,0.9540281295776367,-0.04596114158630371,-4.596163470114744,0.4902440799928591,"[143.2888946533203, 226.4888916015625, 205.15554809570312, 259.20001220703125]","[131.0, 219.0, 217.0, 267.0]",VJJ7744,0.9540281295776367,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0135_processed.png,49,0.9999735951423644,0.9750714898109436,-0.024902105331420787,-2.490276288532951,0.5141826209338868,"[121.95555877685547, 244.26666259765625, 182.75555419921875, 277.3333435058594]","[109.0, 238.0, 194.0, 284.0]",VRJ7774,0.9750714898109436,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0145_processed.png,50,0.9999732971191406,0.9342813491821289,-0.06569194793701172,-6.569370214811339,0.5115586258230295,"[111.64444732666016, 265.6000061035156, 173.5111083984375, 298.31109619140625]","[99.0, 260.0, 185.0, 306.0]",VJ77744,0.9342813491821289,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0155_processed.png,51,0.9999815821647644,0.940078854560852,-0.059902727603912354,-5.99038309027999,0.48191700044833985,"[110.57777404785156, 298.6666564941406, 174.22222900390625, 331.3777770996094]","[97.0, 291.0, 187.0, 339.0]",VJJ7774,0.940078854560852,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0165_processed.png,52,0.9999903440475464,0.9933221340179443,-0.006668210029602051,-0.666827441814278,0.446731743393689,"[110.93333435058594, 324.6222229003906, 173.86666870117188, 356.6222229003906]","[96.0, 316.0, 188.0, 365.0]",VJJ7744,0.9933221340179443,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0175_processed.png,53,0.9999966025352478,0.9893274307250977,-0.010669171810150146,-1.0669208058408457,0.48744328554741795,"[101.33333587646484, 201.95555114746094, 165.6888885498047, 239.2888946533203]","[87.0, 194.0, 180.0, 247.0]",VJJ7744,0.9893274307250977,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0185_processed.png,54,0.999994933605194,0.9577510356903076,-0.042243897914886364,-4.224411194023568,0.47617427079637925,"[99.9111099243164, 217.60000610351562, 168.53334045410156, 260.6222229003906]","[84.0, 207.0, 184.0, 269.0]",VJJ7774,0.9577510356903076,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0195_processed.png,55,0.9999983310699464,0.9940239787101746,-0.0059743523597718395,-0.5974362330564684,0.4467472868996032,"[87.11111450195312, 222.57777404785156, 155.73333740234375, 270.5777893066406]","[70.0, 210.0, 171.0, 283.0]",VJJ7744,0.9940239787101746,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0205_processed.png,56,0.9999821186065674,0.9943785071372986,-0.005603611469268799,-0.5603711671441879,0.45678165821432015,"[64.35555267333984, 208.7111053466797, 135.8222198486328, 262.3999938964844]","[47.0, 195.0, 152.0, 275.0]",VJJ7744,0.9943785071372986,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0215_processed.png,57,0.9999581575393676,0.9604856967926025,-0.039472460746765026,-3.947411244076083,0.4586788123873199,"[46.93333435058594, 193.06666564941406, 120.17778015136719, 255.2888946533203]","[30.0, 178.0, 138.0, 270.0]",VJJ7744,0.9604856967926025,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0225_processed.png,58,0.9998770952224731,0.9849398136138916,-0.014937281608581543,-1.4939117697518605,0.5551474420012117,"[32.71111297607422, 309.3333435058594, 112.35555267333984, 381.1555480957031]","[15.0, 293.0, 127.0, 385.0]",VJJ7744,0.9849398136138916,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0235_processed.png,59,0.9995779395103456,0.976111114025116,-0.023466825485229603,-2.34767340871139,0.4840782909365856,"[45.155555725097656, 238.93333435058594, 134.04444885253906, 318.9333190917969]","[25.0, 225.0, 155.0, 338.0]",VJJ7774,0.976111114025116,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0245_processed.png,60,0.9995492100715636,0.9884538650512695,-0.011095345020294078,-1.1100348945800975,0.5201862013841686,"[62.57777786254883, 150.04444885253906, 171.37777709960938, 239.2888946533203]","[40.0, 134.0, 193.0, 256.0]",VJJ7774,0.9884538650512695,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0255_processed.png,61,0.9999535083770752,0.9692971110343933,-0.030656397342681885,-3.065782267461337,0.4759850884747389,"[98.4888916015625, 102.04444122314453, 231.8222198486328, 197.6888885498047]","[65.0, 81.0, 262.0, 217.0]",VJJ7774,0.9692971110343933,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0265_processed.png,62,0.9999765753746032,0.9789726734161377,-0.021003901958465465,-2.10043939785261,0.5015340573118947,"[108.80000305175781, 185.24444580078125, 268.0888977050781, 271.28887939453125]","[73.0, 166.0, 297.0, 288.0]",VJJ7744,0.9789726734161377,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0275_processed.png,63,0.9999704360961914,0.9761393666267395,-0.023831069469451904,-2.3831774029726907,0.43356140515219105,"[135.8222198486328, 287.28887939453125, 315.022216796875, 355.9111022949219]","[97.0, 264.0, 348.0, 377.0]",VJ77744,0.9761393666267395,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0285_processed.png,64,0.9999951124191284,0.9538313746452332,-0.046163737773895264,-4.616396340399975,0.5284966696654771,"[144.0, 255.64443969726562, 330.31109619140625, 343.4666748046875]","[107.0, 240.0, 365.0, 360.0]",VJJ7744,0.9538313746452332,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0295_processed.png,65,0.999983251094818,0.9407849907875061,-0.0591982603073119,-5.9199251829967645,0.5290955774870387,"[80.35555267333984, 89.5999984741211, 259.9111022949219, 202.3111114501953]","[46.0, 70.0, 296.0, 223.0]",VJJ7774,0.9407849907875061,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0305_processed.png,66,0.999888837337494,0.9655493497848511,-0.03433948755264293,-3.4343305245893325,0.5833597308638389,"[84.26667022705078, 0.35555556416511536, 237.86666870117188, 118.75555419921875]","[52.0, -3.0, 267.0, 142.0]",VJJ7744,0.9655493497848511,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0315_processed.png,67,0.999954879283905,0.9248093366622925,-0.07514554262161255,-7.514893339530111,0.5060394265193265,"[97.06666564941406, 36.266666412353516, 225.77777099609375, 138.3111114501953]","[71.0, 16.0, 250.0, 161.0]",VJJ7744,0.9248093366622925,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0325_processed.png,68,0.9999418258666992,0.9399026036262512,-0.060039222240448,-6.004271517336424,0.5353638144572543,"[131.55555725097656, 130.13333129882812, 236.8000030517578, 209.42222595214844]","[112.0, 117.0, 255.0, 226.0]",VJJ7744,0.9399026036262512,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0335_processed.png,69,0.9999045133590698,0.9619441628456116,-0.03796035051345825,-3.79639755659614,0.5316820080397958,"[156.44444274902344, 193.06666564941406, 245.3333282470703, 262.04443359375]","[139.0, 179.0, 263.0, 272.0]",VJJ7744,0.9619441628456116,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0345_processed.png,70,0.9999176859855652,0.9214873909950256,-0.07843029499053955,-7.843675143442934,0.5118716434835667,"[156.8000030517578, 228.977783203125, 238.22222900390625, 294.04443359375]","[140.0, 216.0, 255.0, 306.0]",VJJ7744,0.9214873909950256,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0355_processed.png,71,0.9999291896820068,0.9945746660232544,-0.005354523658752441,-0.5354902841125444,0.507255494229781,"[133.6888885498047, 170.3111114501953, 214.75555419921875, 232.53334045410156]","[117.0, 157.0, 230.0, 245.0]",VJJ7744,0.9945746660232544,1,True,
/Users/sahana/Coding/research/lplate/test_set/test_preproc_images/IMG_5934_frame_0365_processed.png,72,0.9999539256095886,0.9935692548751831,-0.006384670734405518,-0.6384964917771901,0.481132791841835,"[139.37777709960938, 209.77777099609375, 213.6888885498047, 268.79998779296875]","[123.0, 196.0, 229.0, 282.0]",VJJ7744,0.9935692548751831,1,True,
